Q,P,EigValReal,EigValImag,AGPgrad,N,toda,k,E0,lmd,period
0,0,0.999608823981602,0.0279678211177505,-3.89813320295483,8,0.79,1,0.999999999999999,3.4707841211058e-14,14.8648999999787
2.16236659630531,0,0.999608823981602,-0.0279678211177505,-1.85318019602235
0.93540171042213,0,0.812950660545948,0.58233257123221,-1.03412321964702
0.491044142975713,0,0.812950660545948,-0.58233257123221,-0.325840108240752
0.264381587799954,0,0.688624659640743,0.72511797532173,-0.231875310275983
0.138314679351781,0,0.688624659640743,-0.72511797532173,-0.764273396623508
0.0682826806718468,0,-0.0671713998508342,0.997741450999249,-0.0339483017406549
0.0308302067500167,0,-0.0671713998508342,-0.997741450999249,0.881443139681433
0.0114115807149398,0,-0.415291996429457,0.909688165088242,1.63660183435592
-2.07016890224386e-17,0,-0.415291996429457,-0.909688165088242,1.17392139863545
,,-0.503069375836064,0.864246031576606,1.12375077450528
,,-0.503069375836064,-0.864246031576606,0.48495498658457
,,-0.984129408963499,0.177452265167702,-0.724721015370094
,,-0.984129408963499,-0.177452265167702,-0.82166599480082
,,-0.947832464971772,0.31876891056931,-0.17293540662736
,,-0.947832464971772,-0.31876891056931,-0.0609086568545635
