Q,P,EigValReal,EigValImag,AGPgrad,N,alpha,k,E0,lmd,period
0,0,-0.968387142685345,0.249452083338116,0.702239876793022,8,0.890000000000001,1,0.999999999999999,1.11016402060348e-14,15.8567999999764
2.17824076499718,0,-0.968387142685345,-0.249452083338116,-0.228200340401418
0.924989718543843,0,-0.985450462592675,0.16996289529153,-0.254258268924031
0.471077073652099,0,-0.985450462592675,-0.16996289529153,-0.06558935135647
0.244681044496131,0,0.999985601957695,0.00536617902120553,-0.0355495891179248
0.123561146514372,0,0.999985601957695,-0.00536617902120553,-0.295136918805865
0.0825825290632986,0,0.647030196647717,0.762464375971765,-0.0296790577399407
0.0292072518048617,0,0.647030196647717,-0.762464375971765,0.270814640258307
0.0129406119632275,0,-0.227052089427117,0.973882615455668,0.407511101928055
-1.53267370275186e-17,0,-0.227052089427117,-0.973882615455668,0.268580962573508
,,0.354466404115124,0.935068750602691,0.315648609042122
,,0.354466404115124,-0.935068750602691,0.199939444616101
,,0.0461404688212922,0.998934961414901,-0.142222708051858
,,0.0461404688212922,-0.998934961414901,-0.258695444835294
,,0.0473361674622464,0.998879015321677,-0.0767656820116596
,,0.0473361674622464,-0.998879015321677,-0.0136198416837745
