Time,AGPnorm,Energy,Entropy
0,0,1,1.9754463440192e-17
1000.00000000016,0.0329838464128275,1.00000000001737,0.201607744680491
1999.99999999928,25.7089886411079,1.00000000044435,0.519884399869009
2999.99999999837,116.809588589625,1.00000000044675,0.50028735575258
3999.99999999746,168.122332835972,1.00000000032281,0.490975252137136
5000.00000000066,174.14225867552,1.00000000017724,0.326154849729721
6000.0000000043,161.523321353735,1.00000000011478,0.284678686219236
7000.00000000793,142.089937504716,1.000000000373,0.529430200729775
8000.00000001157,134.665080691599,1.0000000002111,0.387657703782769
9000.00000001521,117.471334085733,1.00000000035395,0.47176841397613
10000.0000000188,109.200459036081,1.00000000007198,0.254160243973532
11000.0000000225,105.659272913418,1.00000000039545,0.515226097787475
12000.0000000261,94.9825496758717,1.00000000022255,0.476319870859525
13000.0000000298,87.9291036543481,1.0000000002365,0.485859807282667
14000.0000000334,81.5075173904971,1.00000000045932,0.548250185401361
15000.000000037,79.4732589780549,1.00000000005107,0.254950894033521
16000.0000000407,97.4243125456074,1.00000000026162,0.37879208474163
17000.0000000331,97.3800702841529,1.00000000032256,0.541463526448768
18000.0000000186,93.1240118440365,1.00000000029356,0.521791406991529
19000.000000004,89.4024051171001,1.0000000002915,0.4698605201097
19999.9999999895,85.1488259001922,1.00000000023163,0.483295295212345
20999.9999999749,83.6986079850882,1.00000000032393,0.460599760601836
21999.9999999603,81.0716212887804,1.00000000026224,0.540845360927871
22999.9999999458,78.0616730236689,1.00000000027032,0.513996979271821
23999.9999999312,75.2338236570925,1.00000000029117,0.526350631878207
24999.9999999167,72.2921457207752,1.00000000023009,0.524241210034651
25999.9999999021,69.5082695079743,1.00000000029233,0.543306946893565
26999.9999998876,68.0177507378756,1.00000000035102,0.560338117543638
27999.999999873,73.6107174439043,1.00000000045819,0.569634480416055
28999.9999998585,78.9282553256243,1.00000000018916,0.484047283761343
29999.9999998439,77.7486611449597,1.00000000005389,0.254797227356461
30999.9999998294,98.887870609548,1.00000000006886,0.20334824583271
31999.9999998148,139.046468050593,1.00000000026149,0.37754792218527
32999.9999998003,164.544101065674,1.00000000042583,0.506949094038668
33999.9999997857,174.470131283348,1.0000000002796,0.52986528228931
34999.9999997712,177.001553675428,1.00000000027987,0.51097959837514
35999.9999997566,175.691256885158,1.00000000027408,0.483160304042176
36999.9999997421,172.483740615364,1.00000000028791,0.511409535646612
37999.9999997275,168.88642052409,1.00000000028739,0.491223769894067
38999.999999713,164.954895105613,1.00000000027013,0.507750022578791
39999.9999996984,161.330570962951,1.00000000026889,0.500122736353818
40999.9999996839,157.572987608111,1.00000000023753,0.523883742487928
41999.9999996693,154.024524623885,1.000000000277,0.516275500942652
42999.9999996548,150.512073929434,1.00000000026182,0.538160446195022
43999.9999996402,147.246620218791,1.00000000032161,0.52079208891294
44999.9999996257,144.035519115256,1.00000000029216,0.522143283132333
45999.9999996111,141.126640093265,1.00000000030016,0.509134009023241
46999.9999995966,138.513108092822,1.00000000025064,0.485274302354953
47999.999999582,136.071175968423,1.00000000028976,0.521149152230157
48999.9999995675,133.526703015826,1.00000000026453,0.544205113166434
49999.9999995529,131.06118551665,1.00000000023973,0.546659662219216
50999.9999995383,128.54261917294,1.00000000025896,0.53858320534107
51999.9999995238,126.114653636837,1.00000000033553,0.564162483814155
52999.9999995092,123.789891075978,1.00000000029944,0.516852031228831
53999.9999994947,121.598694906886,1.00000000030891,0.545071051832743
54999.9999994801,119.712553520212,1.00000000029497,0.552045775273695
55999.9999994656,117.838618784329,1.00000000022145,0.547572626976985
56999.999999451,116.160169653319,1.00000000026506,0.557075609471133
57999.9999994365,115.468657358336,1.00000000027635,0.571076604618938
58999.9999994219,115.926819598023,1.00000000033592,0.546092704949893
59999.9999994074,114.51575759361,1.00000000021665,0.487081071533897
60999.9999993928,113.48985379456,1.00000000019487,0.426286818358807
