Time,AGPnorm
0,0
99.9999999999986,0.0100987490017684
199.999999999993,0.100603617847864
300,1.54000522501465
400.000000000022,3.41920323851719
500.000000000045,4.5033330661733
600.000000000068,4.73829221513908
700.000000000091,4.53316653298153
800.000000000113,4.25435740407509
900.000000000136,3.83326206111086
1000.00000000016,3.57488426027835
1100.0000000001,3.24376537026878
1200,2.95240858570382
1299.99999999991,2.77093908526848
1399.99999999982,2.80597652112412
1499.99999999973,2.65995448844346
1599.99999999964,2.51914411889114
1699.99999999955,2.38801907578038
1799.99999999946,2.25048231865807
1899.99999999937,2.15322547205969
1999.99999999928,2.20935543837749
2099.99999999919,2.5348986113556
2199.99999999909,2.65012230455085
2299.999999999,2.65405138752302
2399.99999999891,2.61465813344326
2499.99999999882,2.54220835447309
2599.99999999873,2.47086421112634
2699.99999999864,2.4362494648039
2799.99999999855,2.39369969498532
2899.99999999846,2.34255727712792
2999.99999999837,2.29582900340927
3099.99999999828,2.23922192698472
3199.99999999819,2.17969252320789
3299.99999999809,2.11766523177924
3399.999999998,2.05891970330404
3499.99999999791,2.01284957445872
3599.99999999782,2.01836257741844
3699.99999999773,2.09153716270794
3799.99999999764,2.13309186242304
3899.99999999755,2.10531542376685
3999.99999999746,2.27193045872894
4099.99999999738,2.88618130900671
4199.99999999775,3.69261525846443
4299.99999999811,4.3395563192338
4399.99999999848,4.76386356093467
4499.99999999884,5.02910127111695
4599.9999999992,5.19645136158348
4699.99999999957,5.29386017861735
4799.99999999993,5.32118809080577
4900.00000000029,5.31978178542635
5000.00000000066,5.27615260133081
5100.00000000102,5.24104124138253
5200.00000000139,5.18285671806534
5300.00000000175,5.12633097883935
5400.00000000211,5.06684190350137
5500.00000000248,5.00191723390828
5600.00000000284,4.93599904342661
5700.00000000321,4.86188109553575
5800.00000000357,4.79783226766452
5900.00000000393,4.75618329166568
6000.0000000043,4.71745213012506
6100.00000000466,4.67134827790793
6200.00000000502,4.62926874212866
6300.00000000539,4.58938717279807
6400.00000000575,4.55004728091804
6500.00000000612,4.51131846147106
6600.00000000648,4.47704144864062
6700.00000000684,4.43705553349008
6800.00000000721,4.40529416021267
6900.00000000757,4.3632059585493
7000.00000000793,4.3151592057613
7100.0000000083,4.26739068636421
7200.00000000866,4.21887866511199
7300.00000000903,4.16820315010317
7400.00000000939,4.11548910424678
7500.00000000975,4.06665977428393
7600.00000001012,4.03163756478488
7700.00000001048,4.00768451587948
7800.00000001084,3.97181454250169
7900.00000001121,3.94802840166114
8000.00000001157,3.99228310334246
8100.00000001194,4.1008392024512
8200.0000000123,4.21313223101185
8300.00000001266,4.31007268278391
8400.00000001303,4.39558131823896
8500.00000001339,4.48723773072317
8600.00000001376,4.59723134887916
8700.00000001412,4.70344277327775
8800.00000001448,4.82497712372796
8900.00000001485,4.93133977434686
9000.00000001521,5.041975816732
9100.00000001557,5.13508151115006
9200.00000001594,5.20669844199036
9300.0000000163,5.2659180261255
9400.00000001667,5.32521927823904
9500.00000001703,5.36014291722553
9600.00000001739,5.41574907804127
9700.00000001776,5.49948592212129
9800.00000001812,5.55905089373586
9900.00000001848,5.61660585392892
10000.0000000188,5.64769568774096
10100.0000000192,5.71381180956287
10200.0000000196,5.79576972859631
10300.0000000199,5.87518788301121
10400.0000000203,5.95645194255524
10500.0000000207,6.01675150631939
10600.000000021,6.06949370500307
10700.0000000214,6.13701355740536
10800.0000000218,6.21612295098449
10900.0000000221,6.29406566303426
11000.0000000225,6.37759081600917
11100.0000000229,6.45878244379869
11200.0000000232,6.54203299695002
11300.0000000236,6.63293764924404
11400.0000000239,6.7079047358215
11500.0000000243,6.78617079955465
11600.0000000247,6.92281459830457
11700.000000025,7.09052307788304
11800.0000000254,7.28660207835959
11900.0000000258,7.53395915601587
12000.0000000261,7.77008780527466
12100.0000000265,7.9688724690792
12200.0000000269,8.15015484275782
12300.0000000272,8.32759598960044
12400.0000000276,8.51485214153
12500.0000000279,8.72384293545071
12600.0000000283,8.96238896677269
12700.0000000287,9.20124435939136
12800.000000029,9.43470521970574
12900.0000000294,9.72614244295094
13000.0000000298,10.0266887608857
13100.0000000301,10.3472752359799
13200.0000000305,10.7041893630104
13300.0000000309,11.0480090705988
13400.0000000312,11.3729982993339
13500.0000000316,11.7565126781542
13600.0000000319,12.1235840013509
13700.0000000323,12.4530805103351
13800.0000000327,12.7702353006928
13900.000000033,13.0861791511785
14000.0000000334,13.3941842275807
14100.0000000338,13.6981101202204
14200.0000000341,14.036225304944
14300.0000000345,14.3745788019301
14400.0000000349,14.686024868416
14500.0000000352,15.0092034538528
14600.0000000356,15.3382455171947
14700.0000000359,15.673601057638
14800.0000000363,15.9860214654728
14900.0000000367,16.2566487215926
15000.000000037,16.5033168693124
15100.0000000374,16.7962610494681
15200.0000000378,17.1346653769798
15300.0000000381,17.5499840809288
15400.0000000385,18.0162407046225
15500.0000000389,18.5022262017428
15600.0000000392,18.9731815412047
15700.0000000396,19.4351678425317
15800.0000000399,19.8987934906568
15900.0000000403,20.3558729652875
16000.0000000407,20.8300425483785
16100.000000041,21.3388376271037
16200.0000000414,21.8166634969748
16300.0000000418,22.3066733284257
16400.0000000418,22.8257336046279
16500.0000000404,23.3495550894776
16600.0000000389,23.8791454263732
16700.0000000375,24.4189070155185
16800.000000036,24.9040531718458
16900.0000000346,25.4046903856358
17000.0000000331,25.9091262627002
17100.0000000317,26.4415785208487
17200.0000000302,26.9621983228253
17300.0000000287,27.5332671894184
17400.0000000273,28.1803256344328
17500.0000000258,28.8629575893149
17600.0000000244,29.5356031415228
17700.0000000229,30.2176311183319
17800.0000000215,30.910811671492
17900.00000002,31.6174354809482
18000.0000000186,32.3354689341247
18100.0000000171,33.0793228050693
18200.0000000156,33.7379201464077
18300.0000000142,34.3957462087013
18400.0000000127,35.0408938369397
18500.0000000113,35.6878098888973
18600.0000000098,36.33487521694
18700.0000000084,37.0119313146323
18800.0000000069,37.7258635296296
18900.0000000055,38.4381811195488
19000.000000004,39.1305459966665
19100.0000000026,39.7840789064391
19200.0000000011,40.4010142440828
19299.9999999996,41.0230883148423
19399.9999999982,41.7046068106109
19499.9999999967,42.4766664894602
19599.9999999953,43.3293378189841
19699.9999999938,44.1603295245398
19799.9999999924,45.001502231179
19899.9999999909,45.812008437343
19999.9999999895,46.5714531624833
20099.999999988,47.2985025674243
20199.9999999865,48.0284213759293
20299.9999999851,48.7645028610055
20399.9999999836,49.5428192952772
20499.9999999822,50.3298824112521
20599.9999999807,51.0818871106544
20699.9999999793,51.8255174592972
20799.9999999778,52.6146055357145
20899.9999999764,53.4121122098166
20999.9999999749,54.1844436792585
21099.9999999734,54.9497649474012
21199.999999972,55.7322088388519
21299.9999999705,56.5056241337442
21399.9999999691,57.2466128469757
21499.9999999676,57.9827394673811
21599.9999999662,58.7205792522762
21699.9999999647,59.4475963743558
21799.9999999633,60.1928501044328
21899.9999999618,61.0088492478831
21999.9999999603,61.8885057405177
22099.9999999589,62.8213921884893
22199.9999999574,63.7745326701957
22299.999999956,64.7240959610414
22399.9999999545,65.6381791410289
22499.9999999531,66.5313055966431
22599.9999999516,67.4005372477906
22699.9999999502,68.2378489154302
22799.9999999487,69.0873691298016
22899.9999999473,69.9815309519861
22999.9999999458,70.9096787352787
23099.9999999443,71.8353406538414
23199.9999999429,72.7860235276211
23299.9999999414,73.7242278574948
23399.99999994,74.6168133900002
23499.9999999385,75.5216062410143
23599.9999999371,76.4806303569985
23699.9999999356,77.4827197077732
23799.9999999342,78.4986369120262
23899.9999999327,79.4984810858641
23999.9999999312,80.4824374573485
24099.9999999298,81.4491387263583
24199.9999999283,82.4118045526582
24299.9999999269,83.4183856195363
24399.9999999254,84.4764401755407
24499.999999924,85.5574738810272
24599.9999999225,86.658179398946
24699.9999999211,87.7619789238196
24799.9999999196,88.8369010528232
24899.9999999181,89.9186923176825
24999.9999999167,91.0186756676329
25099.9999999152,92.1354106473987
25199.9999999138,93.2594445160243
25299.9999999123,94.376852840973
25399.9999999109,95.5141886704354
25499.9999999094,96.6547343905487
25599.999999908,97.8117274240971
25699.9999999065,98.9866791493646
25799.9999999051,100.174959196854
25899.9999999036,101.355003016281
25999.9999999021,102.51770503517
26099.9999999007,103.686622067202
26199.9999998992,104.899256496487
26299.9999998978,106.157544950296
26399.9999998963,107.4245486868
26499.9999998949,108.705665362097
26599.9999998934,110.000022609932
26699.999999892,111.312231745848
26799.9999998905,112.655465751934
26899.999999889,113.995892622407
26999.9999998876,115.335721524117
27099.9999998861,116.693487196111
27199.9999998847,118.08259751924
27299.9999998832,119.491472839308
27399.9999998818,120.892555229188
27499.9999998803,122.292712903585
27599.9999998789,123.685107824427
27699.9999998774,125.104615395734
27799.9999998759,126.559090867871
27899.9999998745,128.059823114901
27999.999999873,129.572634568247
28099.9999998716,131.089078011147
28199.9999998701,132.607328728441
28299.9999998687,134.121492639713
28399.9999998672,135.638309107793
28499.9999998658,137.175512954052
28599.9999998643,138.732939728766
28699.9999998629,140.293071335717
