Time,AGPnorm,Energy,Entropy
0,0,1,-1.14362326186193e-16
1000.00000000016,0.00303246599286138,1.00000000111075,0.501675459320209
1999.99999999928,40.4498800988188,1.00000000047006,0.381949906320508
2999.99999999837,32.37667562861,1.00000000024297,0.361338042343668
3999.99999999746,20.5697450780565,1.00000000073361,0.547647085361692
5000.00000000066,17.3143019608447,1.00000000068299,0.524762097629677
6000.0000000043,21.058391195644,1.00000000017623,0.34705871292737
7000.00000000793,67.7704386594669,1.00000000086501,0.48447686840115
8000.00000001157,54.0020215874386,1.00000000060312,0.390418530454165
9000.00000001521,47.4914688813123,1.00000000099484,0.478981104346208
10000.0000000188,44.3050377974247,1.00000000054678,0.497414373692997
11000.0000000225,40.2860831171932,1.00000000061142,0.547409753661737
12000.0000000261,43.0066258276209,1.00000000081788,0.572204272043359
13000.0000000298,48.9802225057109,1.00000000048497,0.325590380992135
14000.0000000334,46.8972658167425,1.0000000008768,0.568674698948275
15000.000000037,43.0148938986777,1.00000000057113,0.53075852561085
16000.0000000407,40.4199766796003,1.00000000045181,0.481261319298082
17000.0000000331,38.0792580713045,1.0000000006505,0.525975569709765
18000.0000000186,36.8079672268735,1.0000000006992,0.525229519296907
19000.000000004,35.9343017543994,1.00000000044541,0.430714566070798
19999.9999999895,35.9226186693645,1.00000000058762,0.487970736887875
20999.9999999749,34.8075883811723,1.00000000087413,0.57662507562513
21999.9999999603,33.0969066892948,1.00000000081339,0.511347078930706
22999.9999999458,31.7469156598329,1.00000000073773,0.52930599079685
23999.9999999312,30.6439308586348,1.00000000059678,0.521151114368886
24999.9999999167,29.8974917584947,1.00000000049967,0.520426542126101
25999.9999999021,29.2598070807704,1.00000000068242,0.482849655035123
26999.9999998876,28.7139814674884,1.00000000059017,0.547715910690667
27999.999999873,27.7945512268483,1.00000000083792,0.556461385050281
28999.9999998585,26.8766014950614,1.0000000010776,0.50982749273421
29999.9999998439,26.1610491577374,1.000000000637,0.554706384540079
30999.9999998294,25.5984866346985,1.00000000090052,0.562069026345717
31999.9999998148,24.9543266082793,1.00000000052307,0.52738431648502
32999.9999998003,24.3586561294906,1.00000000062882,0.512807863227742
33999.9999997857,23.9099971634627,1.00000000056471,0.528066654955112
34999.9999997712,23.2180377084509,1.00000000053161,0.517601765043079
35999.9999997566,22.6439976185304,1.00000000073234,0.546232047338833
36999.9999997421,22.3220130921989,1.00000000036837,0.506857492986721
37999.9999997275,21.6942170935277,1.00000000071006,0.568246390892419
38999.999999713,21.2721217023065,1.0000000004983,0.505038657104448
39999.9999996984,20.9102036802688,1.00000000048831,0.502021588238742
40999.9999996839,20.4382387262253,1.00000000064855,0.529992281778158
41999.9999996693,20.3304143941408,1.00000000071933,0.52424279141692
42999.9999996548,20.1703226002615,1.00000000044482,0.498515488822462
43999.9999996402,19.851682078463,1.00000000052931,0.562972029782571
44999.9999996257,19.4591607228623,1.00000000067442,0.516940647735259
45999.9999996111,19.1844783259495,1.0000000007347,0.511727437571239
46999.9999995966,18.7898279320237,1.00000000097245,0.545446976553213
47999.999999582,18.8007731322204,1.00000000050913,0.509946571185313
48999.9999995675,18.4881695169436,1.00000000068087,0.474576261222979
49999.9999995529,18.2697763397271,1.00000000063269,0.523824347052897
50999.9999995383,17.9059311990117,1.00000000061078,0.508856155363021
51999.9999995238,17.7115328837677,1.00000000076692,0.500129951908729
52999.9999995092,17.4586905947042,1.00000000064936,0.554524938479549
53999.9999994947,17.5609477280361,1.00000000047833,0.462284745425173
54999.9999994801,17.6460788915349,1.00000000071152,0.539580106445454
55999.9999994656,17.5104248653181,1.00000000084907,0.551085738883071
56999.999999451,17.4246690306636,1.00000000059551,0.554878660889521
