Time,AGPnorm
0,0
99.9999999999986,0.00733654720327978
199.999999999993,0.0314192007663436
300,0.942846460046014
400.000000000022,3.08798039572443
500.000000000045,5.03444523581633
600.000000000068,6.06721984322676
700.000000000091,6.31941229986429
800.000000000113,6.09998532499339
900.000000000136,5.6902843005123
1000.00000000016,5.27486062063467
1100.0000000001,4.95636259806661
1200,4.5261349001582
1299.99999999991,4.17187479938444
1399.99999999982,3.93873520949854
1499.99999999973,3.94720043306799
1599.99999999964,3.7708974646476
1699.99999999955,3.55485929482784
1799.99999999946,3.38901509516148
1899.99999999937,3.20260702519332
1999.99999999928,3.07740797568944
2099.99999999919,2.97612615636632
2199.99999999909,3.22132578826258
2299.999999999,3.63640622668982
2399.99999999891,3.76508515830208
2499.99999999882,3.7517584428568
2599.99999999873,3.67951891486302
2699.99999999864,3.58296939536864
2799.99999999855,3.47345202560511
2899.99999999846,3.41712037112285
2999.99999999837,3.36683327860116
3099.99999999828,3.29796594959588
3199.99999999819,3.23328699670341
3299.99999999809,3.15816079635764
3399.999999998,3.07440852851974
3499.99999999791,2.99355908062241
3599.99999999782,2.91521285251251
3699.99999999773,2.84232915313963
3799.99999999764,2.80279572459356
3899.99999999755,2.85178393482893
3999.99999999746,2.98596962280867
4099.99999999738,3.05435463707578
4199.99999999775,3.017350731252
4299.99999999811,3.14364103090936
4399.99999999848,3.75898788134469
4499.99999999884,4.83725359339693
4599.9999999992,5.9166219276901
4699.99999999957,6.72099349470336
4799.99999999993,7.24039448233377
4900.00000000029,7.55862345116723
5000.00000000066,7.74909205796345
5100.00000000102,7.82756773384613
5200.00000000139,7.87197991168843
5300.00000000175,7.8443503279739
5400.00000000211,7.80788421810959
5500.00000000248,7.75683839620182
5600.00000000284,7.68828382475819
5700.00000000321,7.62582779179006
5800.00000000357,7.56425092977857
5900.00000000393,7.49049550075504
6000.0000000043,7.42581007865347
6100.00000000466,7.33765915564471
6200.00000000502,7.25931547671435
6300.00000000539,7.21840370851857
6400.00000000575,7.19349199379535
6500.00000000612,7.1685642393478
6600.00000000648,7.12446243162494
6700.00000000684,7.08803867653361
6800.00000000721,7.0358209278782
6900.00000000757,6.99711175180511
7000.00000000793,6.97960701220771
7100.0000000083,6.93277865440269
7200.00000000866,6.89735954153373
7300.00000000903,6.8595292449597
7400.00000000939,6.81528374147369
7500.00000000975,6.78111037534222
7600.00000001012,6.72056113386673
7700.00000001048,6.6580712441654
7800.00000001084,6.58959549626092
