Time,AGPnorm,Energy,Entropy
0,0,1,7.47466184223479e-18
1000.00000000016,0.0815708868325938,1.00000000010425,0.305869890718339
1999.99999999928,52.650217431054,1.00000000070025,0.537719371011012
2999.99999999837,112.589828571406,1.00000000049666,0.466980266040103
3999.99999999746,125.216349147729,1.00000000023518,0.384030594737531
5000.00000000066,115.476591625495,1.00000000074237,0.524988405111527
6000.0000000043,102.328874724234,1.00000000047191,0.499801056770608
7000.00000000793,93.443135024811,1.00000000018034,0.250477932739136
8000.00000001157,78.7937992398021,1.00000000032456,0.429632816819791
9000.00000001521,70.6745993430004,1.00000000015459,0.335374125797757
10000.0000000188,66.6351461894629,1.00000000042796,0.53760356529948
11000.0000000225,59.7272104721395,1.00000000037621,0.467385537132988
12000.0000000261,54.6785296126655,1.00000000035705,0.513055754920534
13000.0000000298,50.9415756967691,1.000000000577,0.552502286501625
14000.0000000334,57.3211489077159,1.00000000015763,0.252636746335581
15000.000000037,61.0229850989392,1.00000000044093,0.53548312924134
16000.0000000407,58.8985140599529,1.00000000041404,0.507965246839648
17000.0000000331,56.1523307196411,1.00000000035844,0.499902497040504
18000.0000000186,52.9898887456429,1.0000000004182,0.550563948250084
19000.000000004,51.9668970949042,1.00000000037652,0.497339325599309
19999.9999999895,50.207431781717,1.00000000034622,0.56048345297287
20999.9999999749,48.1798912909921,1.00000000050016,0.549456282639334
21999.9999999603,46.3194200772819,1.0000000005201,0.551474782281254
22999.9999999458,44.3599346531492,1.00000000051777,0.570986080309096
23999.9999999312,42.5421765584559,1.00000000039588,0.563634465222988
24999.9999999167,42.6412903263574,1.00000000067888,0.594079149569894
25999.9999999021,47.7179536383524,1.00000000043993,0.564129445904113
26999.9999998876,46.5022563909677,1.00000000013639,0.344213605724829
27999.999999873,59.1429480994267,1.00000000013807,0.251540823862643
28999.9999998585,82.8053036382742,1.0000000005528,0.419833383975611
29999.9999998439,95.3329329922281,1.00000000049285,0.522991874368883
30999.9999998294,99.9306834474837,1.00000000044943,0.573253400342252
31999.9999998148,100.417018621267,1.00000000042707,0.562748207626839
32999.9999998003,99.1528157861312,1.0000000004365,0.546465122596531
33999.9999997857,96.8962205377504,1.00000000041938,0.540894073868987
34999.9999997712,94.4711423535632,1.00000000045129,0.548127101712601
35999.9999997566,92.3217829928,1.00000000038269,0.519139579423891
36999.9999997421,90.030584262464,1.00000000041082,0.549819767148386
37999.9999997275,87.8166923038872,1.00000000036484,0.528574454192977
38999.999999713,85.6194348638757,1.00000000035703,0.559582727254159
39999.9999996984,83.7179097713148,1.00000000042117,0.557291754251039
40999.9999996839,81.759955676751,1.00000000050855,0.555172760962643
41999.9999996693,79.9422947868297,1.00000000040066,0.534693443030564
42999.9999996548,78.2809609995225,1.00000000041532,0.531009835429374
43999.9999996402,76.8132969211848,1.00000000038489,0.557211016009475
44999.9999996257,75.3786042133483,1.00000000043904,0.571850166473233
45999.9999996111,73.9645982358154,1.00000000039324,0.564153533818278
46999.9999995966,72.4375761680387,1.00000000039337,0.559685809621932
47999.999999582,70.9661729813307,1.00000000038062,0.568259622039209
48999.9999995675,69.5608874881634,1.00000000046326,0.557807220426876
49999.9999995529,68.3542153382748,1.00000000051991,0.578825232117965
50999.9999995383,67.26270679133,1.00000000029906,0.571208966967213
51999.9999995238,66.1816072612395,1.00000000045633,0.582109678162171
52999.9999995092,65.5571873652267,1.00000000050432,0.586973303984424
53999.9999994947,64.7506495078311,1.0000000003393,0.573356749615408
54999.9999994801,63.8604724579422,1.00000000036719,0.507040298198749
55999.9999994656,64.087405659264,1.00000000035965,0.469966038384362
