Time,AGPnorm,Energy,Entropy
0,0,1,-8.00856625953732e-18
1000.00000000016,0.043983154017537,1.00000000002632,0.239992227537669
1999.99999999928,35.8362042461808,1.00000000039455,0.532315055453758
2999.99999999837,117.040405456929,1.00000000037769,0.487027113334768
3999.99999999746,150.872819573946,1.00000000034684,0.445827634120527
5000.00000000066,147.094272027852,1.00000000019234,0.359406427704544
6000.0000000043,135.155559044582,1.00000000015603,0.288285338773156
7000.00000000793,118.242050257331,1.00000000034738,0.452900971237785
8000.00000001157,105.328108726318,1.00000000046557,0.533271104157965
9000.00000001521,91.9279799575423,1.00000000052925,0.544651279950134
10000.0000000188,94.0739424645657,1.00000000019102,0.260445846921849
11000.0000000225,84.6727102118188,1.00000000038202,0.456450976884341
12000.0000000261,78.6830026929031,1.00000000036327,0.44501445902591
13000.0000000298,71.5040388149419,1.00000000041471,0.508348715477426
14000.0000000334,67.6755895211926,1.00000000024481,0.46621133473164
15000.000000037,78.9635655693445,1.00000000016273,0.262032566113784
16000.0000000407,82.7604419607879,1.00000000044602,0.518505863444812
17000.0000000331,79.7986247684846,1.00000000034246,0.496873923971203
18000.0000000186,76.4085217035808,1.00000000021675,0.47878537894423
19000.000000004,72.0993426305013,1.00000000032913,0.544977179999449
19999.9999999895,70.9057828441033,1.00000000032708,0.455807555858099
20999.9999999749,68.5909412452059,1.00000000029595,0.53883948481073
21999.9999999603,65.9670395062217,1.00000000030692,0.542344852145106
22999.9999999458,63.5606293863899,1.00000000028931,0.52723965498372
23999.9999999312,60.9029981249963,1.00000000031853,0.535173729900809
24999.9999999167,58.4959993100609,1.00000000025077,0.550473849455111
25999.9999999021,57.029904975377,1.00000000040698,0.56909746527199
26999.9999998876,61.6345223883598,1.00000000051551,0.577063842501692
27999.999999873,65.1340945219834,1.00000000024266,0.473813023374291
28999.9999998585,65.370210186525,1.00000000005671,0.247650321370012
29999.9999998439,89.2584942851401,1.00000000013737,0.262875494996637
30999.9999998294,120.063976238263,1.00000000045494,0.427801788183874
31999.9999998148,135.56435159866,1.00000000036552,0.532653679288777
32999.9999998003,141.168180305712,1.00000000035055,0.542740489451833
33999.9999997857,141.639927432009,1.00000000039292,0.540449690853472
34999.9999997712,139.677414280891,1.00000000034167,0.528382335519071
35999.9999997566,136.810755382838,1.00000000029426,0.49994091796817
